ID_IBGE;ID_SNIS;MUNICIP1;MUNICIP2;UF;REGIAO;CENTRX;CENTRY;RENDAPITA;GINI;PIB;IDH;AG001;AG020;AG022;GE012;CONSUMO1;CONSUMO2;REDE;PROPREDE
1400407;140040;NORMANDIA;Normandia;RR;1;-60,06502;  3,87911368; 198,40;0,7120;2,511385e+04;0,600;    2242;     7,30;     43;    8940;8,165550e-01;  3,25602100;    785;0,461222092
1400456;140045;PACARAIMA;Pacaraima;RR;1;-60,83944;  4,16871420; 357,11;0,7429;3,802352e+04;0,718;    4379;   125,61;    918;   10433;1,203968e+01; 28,68463100;   1800;0,752193899
1400472;140047;RORAINPOLIS;Rorainpolis;RR;1;-61,01045;  0,03782312; 280,21;0,5729;8,426176e+04;0,676;   14506;     3,62;     22;   24279;1,491000e-01;  0,24955200;   2035;0,342881213
1400506;140050;SO JOO DA BALIZA;So Joo da Baliza;RR;1;-59,84502;  0,63578001; 353,82;0,5498;2,123683e+04;0,729;    4707;    39,31;    328;    6769;5,807357e+00;  8,35139200;   1164;0,671280277
1400605;140060;SO LUIZ;So Luiz;RR;1;-60,15184;  0,88443468; 321,13;0,5895;2,361597e+04;0,704;    5456;    23,77;    146;    6750;3,521481e+00;  4,35667200;   1175;0,677623991
1400704;140070;UIRAMUT;Uiramut;RR;1;-60,28084;  4,68407792; 117,47;0,7780;1,885289e+04;0,542;    1081;     0,11;      1;    8375;1,313430e-02;  0,10175800;    635;0,439750693
1500107;150010;ABAETETUBA;Abaetetuba;PA;1;-48,88304; -1,73026255; 287,19;0,5389;2,080997e+05;0,706;   25580;NA;NA;  141100;NA;NA;   8244;0,266649416
1500131;150013;ABEL FIGUEIREDO;Abel Figueiredo;PA;1;-48,42462; -4,95731494; 380,89;0,5825;5,137272e+04;0,704;    3041;NA;NA;    6780;NA;NA;   1515;0,811027837
1500206;150020;ACAR;Acar;PA;1;-48,41153; -2,03545140; 197,94;0,5355;1,620116e+05;0,629;   12621;NA;NA;   53569;NA;NA;   3705;0,316261204
1500305;150030;AFU;Afu;PA;1;-50,72761; -0,26386897; 162,49;0,6604;8,297736e+04;0,612;    5227;NA;NA;   35042;NA;NA;   1754;0,259697957
1500347;150034;GUA AZUL DO NORTE;gua Azul do Norte;;1;-50,43016; -6,77297868; 239,92;0,5260;NA;NA;NA;NA;NA;NA;NA;NA;    861;0,148141776
1500404;150040;ALENQUER;Alenquer;PA;1;-55,03916; -0,60468271; 206,54;0,5968;1,232165e+05;0,673;   10784;NA;NA;   52626;NA;NA;   3955;0,326697505
1500503;150050;ALMEIRIM;Almeirim;;1;-53,89359;  0,28447894; 459,27;0,6573;NA;NA;NA;NA;NA;NA;NA;NA;   5496;0,699058764
1500602;150060;ALTAMIRA;Altamira;PA;1;-53,88668; -6,48617405; 478,90;0,5721;3,779526e+05;0,737;   11342;NA;      5;   99075;NA;NA;   5002;0,189276119
1500701;150070;ANAJS;Anajs;PA;1;-49,96213; -0,82722057; 186,20;0,6181;4,613955e+04;0,595;    1638;NA;NA;   24759;NA;NA;    365;0,075211210
1500800;150080;ANANINDEUA;Ananindeua;PA;1;-48,38357; -1,33403255; 544,31;0,5352;1,583802e+06;0,782;  152521;   996,00;  18523;  471980;2,110259e+00;  6,53024800;  45540;0,362003180
1500859;150085;ANAPU;Anapu;;1;-51,30128; -3,99718512; 261,75;0,5855;NA;NA;NA;NA;NA;NA;NA;NA;    374;0,073694581
1500909;150090;AUGUSTO CORRA;Augusto Corra;PA;1;-46,37901; -1,00099556; 149,79;0,5682;5,753844e+04;0,618;    2468;NA;NA;   40497;NA;NA;   4059;0,458281585
1500958;150095;AURORA DO PAR;Aurora do Par;;1;-47,72635; -2,23117857; 169,63;0,5846;NA;NA;NA;NA;NA;NA;NA;NA;   3311;0,567049152
1501006;150100;AVEIRO;Aveiro;;1;-56,01630; -3,66721510; 147,65;0,6049;NA;NA;NA;NA;NA;NA;NA;NA;   1014;0,295110594
1501105;150110;BAGRE;Bagre;PA;1;-50,18177; -2,37314311; 159,16;0,4831;3,216009e+04;0,571;   10805;NA;NA;   23864;NA;NA;   1475;0,397466990
1501204;150120;BAIO;Baio;;1;-49,69898; -3,12955994; 221,14;0,5428;NA;NA;NA;NA;NA;NA;NA;NA;   5040;0,629449232
1501253;150125;BANNACH;Bannach;PA;1;-50,63442; -7,48638440; 406,25;0,6263;7,255412e+04;0,700;    1866;NA;NA;    3431;NA;NA;    334;0,339430894
1501303;150130;BARCARENA;Barcarena;;1;-48,63424; -1,49861617; 416,77;0,5734;NA;NA;NA;NA;NA;NA;NA;NA;   8140;0,327644502
1501402;150140;BELM;Belm;PA;1;-48,45991; -1,24071071; 812,43;0,6284;8,143653e+06;0,806;  992493;  9328,00; 122167; 1393399;6,694421e+00;  9,39855500; 278477;0,754931861
1501451;150145;BELTERRA;Belterra;;1;-54,99285; -3,19112745; 235,34;0,5922;NA;NA;NA;NA;NA;NA;NA;NA;   2190;0,549285177
1501501;150150;BENEVIDES;Benevides;PA;1;-48,27562; -1,33961761; 375,51;0,4920;1,460176e+05;0,711;   28912;NA;NA;   51651;NA;NA;   9516;0,696377607
1501576;150157;BOM JESUS DO TOCANTINS;Bom Jesus do Tocantins;;1;-48,76353; -5,05427233; 325,60;0,5297;NA;NA;NA;NA;NA;NA;NA;NA;   1869;0,485706861
1501600;150160;BONITO;Bonito;;1;-47,30228; -1,38728142; 216,14;0,5122;NA;NA;NA;NA;NA;NA;NA;NA;   2127;0,640276942
1501709;150170;BRAGANA;Bragana;PA;1;-46,76541; -1,19796373; 309,16;0,5843;1,863069e+05;0,662;   30147;NA;      1;  113227;NA;NA;   9843;0,375371825
1501725;150172;BRASIL NOVO;Brasil Novo;PA;1;-52,68540; -3,29210629; 399,35;0,6838;1,063400e+05;0,674;    6899;NA;NA;   15690;NA;NA;   2243;0,514213663
1501758;150175;BREJO GRANDE DO ARAGUAIA;Brejo Grande do Araguaia;;1;-48,43189; -5,73550680; 297,30;0,5805;NA;NA;NA;NA;NA;NA;NA;NA;   1294;0,676424464
1501782;150178;BREU BRANCO;Breu Branco;PA;1;-49,37122; -3,73348405; 245,84;0,5358;2,980548e+05;0,665;    4525;NA;NA;   52493;NA;NA;   2966;0,242597743
1501808;150180;BREVES;Breves;PA;1;-50,62858; -1,12129851; 206,39;0,5828;1,825280e+05;0,630;   31142;NA;NA;   92860;NA;NA;   6167;0,352400000
1501907;150190;BUJARU;Bujaru;;1;-48,08866; -1,63394908; 167,93;0,5382;NA;NA;NA;NA;NA;NA;NA;NA;   2317;0,395730145
1501956;150195;CACHOEIRA DO PIRI;Cachoeira do Piri;;1;-46,44078; -1,99081329; 129,49;0,5805;NA;NA;NA;NA;NA;NA;NA;NA;   1135;0,201276822
1502004;150200;CACHOEIRA DO ARARI;Cachoeira do Arari;PA;1;-48,87724; -0,86942362; 200,85;0,6134;4,198144e+04;0,680;    3838;NA;NA;   20443;NA;NA;   1358;0,299316729
1502103;150210;CAMET;Camet;PA;1;-49,51357; -2,25306176; 225,05;0,5810;1,817332e+05;0,671;   78150;NA;NA;  120896;NA;NA;  11844;0,501375778
1502152;150215;CANA DOS CARAJS;Cana dos Carajs;;1;-50,08567; -6,42420551; 490,67;0,5686;NA;NA;NA;NA;NA;NA;NA;NA;   2295;0,307971014
1502202;150220;CAPANEMA;Capanema;PA;1;-47,11945; -1,14320011; 350,88;0,5348;1,970140e+05;0,729;    3536;NA;NA;   63639;NA;NA;   3902;0,231407899
1502301;150230;CAPITO POO;Capito Poo;PA;1;-47,23417; -2,04376678; 248,28;0,5837;1,288409e+05;0,615;   13198;     1,00;     11;   51893;1,927040e-02;  0,07576910;   7818;0,603473562
1502400;150240;CASTANHAL;Castanhal;PA;1;-47,87700; -1,26894187; 449,32;0,5555;4,948979e+05;0,746;   47367;    12,00;    153;  173149;6,930450e-02;  0,25334100;  20525;0,451654784
1502509;150250;CHAVES;Chaves;;1;-49,82929; -0,02952452; 198,37;0,6732;NA;NA;NA;NA;NA;NA;NA;NA;    639;0,148328691
1502608;150260;COLARES;Colares;;1;-48,28465; -0,90393650; 223,40;0,5657;NA;NA;NA;NA;NA;NA;NA;NA;   2161;0,775385719
1502707;150270;CONCEIO DO ARAGUAIA;Conceio do Araguaia;PA;1;-49,51271; -8,18249111; 387,41;0,5348;2,065242e+05;0,718;   24125;     2,00;     47;   45557;4,390100e-02;  0,08290160;   5470;0,425581576
1502756;150275;CONCRDIA DO PAR;Concrdia do Par;;1;-47,97482; -1,88398308; 257,44;0,5060;NA;NA;NA;NA;NA;NA;NA;NA;    841;0,133746819
1502764;150276;CUMARU DO NORTE;Cumaru do Norte;;1;-51,22104; -8,45817201; 387,07;0,6175;NA;NA;NA;NA;NA;NA;NA;NA;    863;0,326893939
1502772;150277;CURIONPOLIS;Curionpolis;PA;1;-49,62461; -6,22897711; 314,70;0,5527;8,203578e+04;0,682;    7072;   274,10;   1823;   18288;1,498797e+01; 38,75848400;   1939;0,370887529
1502806;150280;CURRALINHO;Curralinho;;1;-49,98803; -1,58346227; 188,14;0,5749;NA;NA;NA;NA;NA;NA;NA;NA;   1136;0,216587226
1502855;150285;CURU;Curu;;1;-55,11349; -1,84574285; 175,96;0,6014;NA;NA;NA;NA;NA;NA;NA;NA;   1877;0,708836858
1502905;150290;CURU;Curu;;1;-47,83819; -0,66093312; 217,92;0,5828;NA;NA;NA;NA;NA;NA;NA;NA;   7370;0,866752911
1502939;150293;DOM ELISEU;Dom Eliseu;PA;1;-47,89811; -4,18657650; 342,60;0,5350;2,491177e+05;0,665;    4383;NA;NA;   51319;NA;NA;  10067;0,774325052
1502954;150295;ELDORADO DOS CARAJS;Eldorado dos Carajs;PA;1;-49,24544; -6,06964532; 274,97;0,5800;1,277398e+05;0,663;    7634;   207,19;   1773;   31786;6,518278e+00; 27,14042400;   1971;0,244692737
1503002;150300;FARO;Faro;PA;1;-57,80604; -1,15907941; 176,16;0,5606;1,800215e+04;0,623;    6128;NA;NA;    8177;NA;NA;   1276;0,746198830
1503044;150304;FLORESTA DO ARAGUAIA;Floresta do Araguaia;;1;-49,57603; -7,54832282; 275,20;0,6247;NA;NA;NA;NA;NA;NA;NA;NA;     84;0,017351787
1503077;150307;GARRAFO DO NORTE;Garrafo do Norte;;1;-47,07528; -2,16795578; 229,91;0,5453;NA;NA;NA;NA;NA;NA;NA;NA;   1499;0,258403723
1503093;150309;GOIANSIA DO PAR;Goiansia do Par;;1;-49,00572; -4,02719312; 292,63;0,5619;NA;NA;NA;NA;NA;NA;NA;NA;    709;0,090433673
1503101;150310;GURUP;Gurup;PA;1;-51,55516; -1,15186049; 188,95;0,5680;4,934654e+04;0,631;   10725;NA;   2000;   29062;NA;NA;   1874;0,347423063
1503200;150320;IGARAP-AU;Igarap-Au;;1;-47,56599; -1,14501849; 281,76;0,5731;NA;NA;NA;NA;NA;NA;NA;NA;   6594;0,723184909
1503309;150330;IGARAP-MIRI;Igarap-Miri;PA;1;-49,13076; -2,06269327; 193,62;0,5343;9,232643e+04;0,669;    9469;NA;NA;   58077;NA;NA;   1925;0,160403300
1503408;150340;INHANGAPI;Inhangapi;PA;1;-47,92282; -1,46492159; 243,96;0,5257;2,079146e+04;0,678;    1935;NA;NA;   10037;NA;NA;   1137;0,455346416
1503457;150345;IPIXUNA DO PAR;Ipixuna do Par;;1;-47,92155; -2,80577816; 174,93;0,5863;NA;NA;NA;NA;NA;NA;NA;NA;   6306;0,554032683
1503507;150350;IRITUIA;Irituia;PA;1;-47,39938; -1,81232168; 222,92;0,5868;5,602465e+04;0,674;   19029;NA;NA;   31364;NA;NA;   4449;0,594229999
1503606;150360;ITAITUBA;Itaituba;PA;1;-56,49670; -5,87116305; 422,49;0,5770;3,195698e+05;0,704;    7815;NA;NA;   97493;NA;NA;   3141;0,133200458
1503705;150370;ITUPIRANGA;Itupiranga;PA;1;-49,86971; -5,11482426; 221,24;0,6186;1,708921e+05;0,619;    1573;NA;NA;   51220;NA;NA;    558;0,044398472
1503754;150375;JACAREACANGA;Jacareacanga;PA;1;-57,30269; -7,44531088; 287,44;0,6964;3,809565e+04;0,652;    3850;NA;NA;   14103;NA;NA;    942;0,411174160
1503804;150380;JACUND;Jacund;PA;1;-49,18120; -4,59853272; 379,34;0,6113;1,523475e+05;0,691;   13332;NA;NA;   51360;NA;NA;   3272;0,260178117
1503903;150390;JURUTI;Juruti;PA;1;-56,22144; -2,62293139; 236,69;0,6030;7,827242e+04;0,630;    6315;NA;NA;   47086;NA;NA;   5265;0,566494513
1504000;150400;LIMOEIRO DO AJURU;Limoeiro do Ajuru;PA;1;-49,46914; -1,86426910; 171,61;0,5793;3,966130e+04;0,642;    5695;NA;NA;   25021;NA;NA;   1140;0,233224223
1504059;150405;ME DO RIO;Me do Rio;PA;1;-47,51258; -1,99115537; 363,91;0,5886;8,913086e+04;0,697;   13500;   431,00;   1839;   27904;1,544581e+01; 31,92592600;   1413;0,200141643
1504109;150410;MAGALHES BARATA;Magalhes Barata;PA;1;-47,63515; -0,80942162; 204,57;0,5478;1,316699e+04;0,671;    3795;NA;      2;    8115;NA;NA;   1782;0,897280967
1504208;150420;MARAB;Marab;PA;1;-50,01695; -5,62980646; 505,03;0,5978;1,470758e+06;0,714;   87909;   163,00;   1427;  233669;6,975680e-01;  1,85419000;  23401;0,387068495
1504307;150430;MARACAN;Maracan;PA;1;-47,49656; -0,80247935; 215,45;0,6026;4,506988e+04;0,656;   23886;NA;NA;   28376;NA;NA;   4316;0,635827932
1504406;150440;MARAPANIM;Marapanim;PA;1;-47,70897; -0,84062593; 270,21;0,5487;4,982691e+04;0,700;   10419;NA;      4;   26605;NA;NA;   4519;0,674376959
1504422;150442;MARITUBA;Marituba;PA;1;-48,31983; -1,39748728; 366,44;0,4477;2,535817e+05;0,713;   22646;   209,00;   2891;  108246;1,930787e+00;  9,22900300;  10604;0,387615601
1504455;150445;MEDICILNDIA;Medicilndia;;1;-53,19500; -3,16021317; 339,79;0,6138;NA;NA;NA;NA;NA;NA;NA;NA;   1851;0,251905280
1504505;150450;MELGAO;Melgao;;1;-51,10386; -1,60763180; 134,80;0,5537;NA;NA;NA;NA;NA;NA;NA;NA;    449;0,110891578
1504604;150460;MOCAJUBA;Mocajuba;PA;1;-49,46629; -2,57664625; 220,07;0,5921;5,946194e+04;0,702;   13178;NA;NA;   26731;NA;NA;   3016;0,563527653
1504703;150470;MOJU;Moju;PA;1;-49,07404; -2,68391149; 287,71;0,6325;1,488610e+05;0,643;   10442;NA;NA;   70018;NA;NA;   5211;0,335371348
1504802;150480;MONTE ALEGRE;Monte Alegre;PA;1;-54,35305; -1,07440017; 225,34;0,5994;1,903927e+05;0,690;   11539;     1,00;      5;   55462;1,803040e-02;  0,08666260;   6366;0,463825137
1504901;150490;MUAN;Muan;PA;1;-49,30938; -1,35545721; 227,19;0,5671;4,568328e+04;0,653;   17446;NA;NA;   34204;NA;NA;   3102;0,441377348
1504950;150495;NOVA ESPERANA DO PIRI;Nova Esperana do Piri;;1;-46,89987; -2,39266273; 157,72;0,6405;NA;NA;NA;NA;NA;NA;NA;NA;    219;0,046854942
1504976;150497;NOVA IPIXUNA;Nova Ipixuna;;1;-49,23077; -4,98107037; 309,62;0,5978;NA;NA;NA;NA;NA;NA;NA;NA;    170;0,044997353
1505007;150500;NOVA TIMBOTEUA;Nova Timboteua;PA;1;-47,39215; -1,15644298; 266,71;0,5192;2,820640e+04;0,646;    3173;NA;      1;   13670;NA;NA;   2608;0,715108308
1505031;150503;NOVO PROGRESSO;Novo Progresso;PA;1;-55,61206; -8,06220026; 642,52;0,5563;1,628943e+05;0,760;   11318;   315,96;   2472;   25124;1,257602e+01; 27,91659300;   2314;0,334248158
1505064;150506;NOVO REPARTIMENTO;Novo Repartimento;PA;1;-50,27161; -4,50284348; 251,79;0,5957;2,585075e+05;0,626;    2052;     1,00;      7;   62050;1,611600e-02;  0,48732900;   1256;0,082964529
1505106;150510;BIDOS;bidos;PA;1;-55,67504; -0,16991993; 253,77;0,5914;1,307548e+05;0,681;   19565;NA;NA;   49333;NA;NA;   6424;0,570819264
1505205;150520;OEIRAS DO PAR;Oeiras do Par;PA;1;-49,90233; -2,27891891; 174,99;0,5716;7,387349e+04;0,652;    6039;NA;NA;   28595;NA;NA;   2431;0,444505394
1505304;150530;ORIXIMIN;Oriximin;PA;1;-57,14992;  0,25509123; 327,52;0,6535;4,563446e+05;0,717;   17365;NA;NA;   62794;NA;NA;   6924;0,506399473
1505403;150540;OURM;Ourm;PA;1;-47,13941; -1,49597059; 278,52;0,6305;2,937384e+04;0,669;    2112;NA;NA;   16311;NA;NA;   1724;0,419464720
1505437;150543;OURILNDIA DO NORTE;Ourilndia do Norte;PA;1;-51,43094; -7,52054538; 420,02;0,5812;9,213455e+04;0,699;   21663;NA;NA;   27359;NA;NA;   5196;0,734001978
1505486;150548;PACAJ;Pacaj;;1;-50,63168; -3,68412574; 227,66;0,6628;NA;NA;NA;NA;NA;NA;NA;NA;    233;0,023204860
1505494;150549;PALESTINA DO PAR;Palestina do Par;;1;-48,37018; -5,92726707; 276,35;0,5611;NA;NA;NA;NA;NA;NA;NA;NA;   1433;0,724469161
1505502;150550;PARAGOMINAS;Paragominas;PA;1;-47,60317; -3,20346194; 491,75;0,6151;5,903744e+05;0,690;   58828;   582,00;   3110;   97819;5,949764e+00;  9,89324800;  13656;0,546961990
1505536;150553;PARAUAPEBAS;Parauapebas;PA;1;-50,48977; -6,15173429; 600,75;0,5452;1,363099e+06;0,741;  102525;  6694,66;  13091;  153908;4,349780e+01; 65,29783000;  31225;0,730819641
1505551;150555;PAU D'ARCO;Pau D'Arco;;1;-50,12362; -7,73697519; 272,90;0,5103;NA;NA;NA;NA;NA;NA;NA;NA;    407;0,247266100
1505601;150560;PEIXE-BOI;Peixe-Boi;PA;1;-47,27198; -1,13071113; 223,44;0,5668;1,718766e+04;0,640;    1945;NA;NA;    7854;NA;NA;   1334;0,603893164
1505635;150563;PIARRA;Piarra;;1;-49,01177; -6,54103491; 259,69;0,5264;NA;NA;NA;NA;NA;NA;NA;NA;    226;0,064663805
1505650;150565;PLACAS;Placas;;1;-54,50066; -3,88982415; 228,99;0,5920;NA;NA;NA;NA;NA;NA;NA;NA;    340;0,061107117
1505700;150570;PONTA DE PEDRAS;Ponta de Pedras;PA;1;-49,07745; -1,11735977; 248,63;0,6104;4,462403e+04;0,652;    9396;NA;NA;   25999;NA;NA;   2933;0,503260124
1505809;150580;PORTEL;Portel;PA;1;-50,95562; -2,56542910; 190,61;0,6523;1,413615e+05;0,608;    1792;NA;NA;   52172;NA;NA;   2052;0,213616490
1505908;150590;PORTO DE MOZ;Porto de Moz;;1;-52,54775; -2,18459286; 186,85;0,5993;NA;NA;NA;NA;NA;NA;NA;NA;   3044;0,502310231
1506005;150600;PRAINHA;Prainha;PA;1;-53,66017; -2,12024527; 181,13;0,6820;9,228825e+04;0,621;    8549;NA;NA;   29349;NA;NA;   2923;0,475284553
1506104;150610;PRIMAVERA;Primavera;;1;-47,13147; -0,95268654; 276,02;0,6550;NA;NA;NA;NA;NA;NA;NA;NA;   1830;0,692133132
1506112;150611;QUATIPURU;Quatipuru;;1;-47,01635; -0,85357602; 243,59;0,6068;NA;NA;NA;NA;NA;NA;NA;NA;   1001;0,327659574
1506138;150613;REDENO;Redeno;;1;-50,19812; -8,06932896; 518,53;0,5370;NA;NA;NA;NA;NA;NA;NA;NA;   4519;0,227302450
1506161;150616;RIO MARIA;Rio Maria;;1;-49,89514; -7,34063280; 454,43;0,5365;NA;NA;NA;NA;NA;NA;NA;NA;   1092;0,211833172
1506187;150618;RONDON DO PAR;Rondon do Par;PA;1;-48,46004; -4,51692747; 318,83;0,5647;2,343954e+05;0,685;   26562;    19,00;    142;   46964;4,045650e-01;  0,71530800;   9556;0,762345433
1506195;150619;RURPOLIS;Rurpolis;PA;1;-55,21074; -4,24104251; 234,48;0,5650;1,162674e+05;0,651;    5570;NA;NA;   40087;NA;NA;   2812;0,301457976
1506203;150620;SALINPOLIS;Salinpolis;PA;1;-47,34899; -0,68040067; 383,95;0,5277;7,898839e+04;0,740;   29856;    88,00;   1778;   37421;2,351621e+00;  2,94748100;   5894;0,649261952
1506302;150630;SALVATERRA;Salvaterra;PA;1;-48,60922; -0,80138421; 279,61;0,5729;3,770389e+04;0,715;    5499;NA;NA;   20183;NA;NA;   4029;0,794674556
1506351;150635;SANTA BRBARA DO PAR;Santa Brbara do Par;PA;1;-48,25052; -1,19433557; 276,46;0,5346;3,151733e+04;0,686;   12258;NA;    200;   17141;NA;NA;   3028;0,678923767
1506401;150640;SANTA CRUZ DO ARARI;Santa Cruz do Arari;PA;1;-49,31386; -0,58335004; 152,12;0,5267;1,776931e+04;0,630;    3228;NA;NA;    8155;NA;NA;   1229;0,818787475
1506500;150650;SANTA ISABEL DO PAR;Santa Isabel do Par;PA;1;-48,12931; -1,36520677; 377,73;0,5225;1,468849e+05;0,721;   32895;     7,92;     33;   59466;1,331850e-01;  0,24076600;   9940;0,651760540
1506559;150655;SANTA LUZIA DO PAR;Santa Luzia do Par;PA;1;-46,92715; -1,65749597; 215,09;0,5692;4,386326e+04;0,594;    2103;NA;NA;   19424;NA;NA;    628;0,135199139
1506583;150658;SANTA MARIA DAS BARREIRAS;Santa Maria das Barreiras;PA;1;-50,31437; -8,63378754; 248,43;0,5682;1,281245e+05;0,653;    1583;NA;NA;   17206;NA;NA;   1027;0,199766582
1506609;150660;SANTA MARIA DO PAR;Santa Maria do Par;PA;1;-47,52164; -1,37448520; 318,83;0,5313;5,589908e+04;0,651;   11532;NA;NA;   23026;NA;NA;   4829;0,761551806
1506708;150670;SANTANA DO ARAGUAIA;Santana do Araguaia;;1;-50,61128; -9,36405845; 307,90;0,4721;NA;NA;NA;NA;NA;NA;NA;NA;    793;0,057330827
1506807;150680;SANTARM;Santarm;PA;1;-55,75600; -3,18497330; 398,30;0,5852;1,048294e+06;0,746;  149655;NA;     11;  294580;NA;NA;  41361;0,590744840
1506906;150690;SANTARM NOVO;Santarm Novo;;1;-47,33295; -0,91334398; 196,34;0,5764;NA;NA;NA;NA;NA;NA;NA;NA;   1125;0,727213963
1507003;150700;SANTO ANTNIO DO TAU;Santo Antnio do Tau;;1;-48,18277; -1,09325583; 317,73;0,5310;NA;NA;NA;NA;NA;NA;NA;NA;   5467;0,784361549
1507102;150710;SO CAETANO DE ODIVELAS;So Caetano de Odivelas;PA;1;-48,00471; -1,02472489; 243,04;0,4889;3,358487e+04;0,700;    4934;NA;      3;   16891;NA;NA;   3002;0,708185893
1507151;150715;SO DOMINGOS DO ARAGUAIA;So Domingos do Araguaia;;1;-48,73059; -5,65759527; 385,20;0,5917;NA;NA;NA;NA;NA;NA;NA;NA;   3914;0,652007330
1507201;150720;SO DOMINGOS DO CAPIM;So Domingos do Capim;;1;-47,77175; -1,88387436; 185,83;0,6063;NA;NA;NA;NA;NA;NA;NA;NA;   2954;0,461274204
1507300;150730;SO FLIX DO XINGU;So Flix do Xingu;PA;1;-52,25270; -7,23334396; 382,32;0,6423;4,447621e+05;0,709;    2185;NA;NA;   91340;NA;NA;   1413;0,063201682
1507409;150740;SO FRANCISCO DO PAR;So Francisco do Par;PA;1;-47,74686; -1,20596708; 273,74;0,4851;3,306261e+04;0,690;    3938;NA;      2;   15060;NA;NA;   2406;0,611435832
1507458;150745;SO GERALDO DO ARAGUAIA;So Geraldo do Araguaia;PA;1;-48,74822; -6,18925115; 317,65;0,5320;1,584207e+05;0,691;   12730;   422,23;   3551;   25587;1,650174e+01; 33,16810700;   3368;0,493335286
1507466;150746;SO JOO DA PONTA;So Joo da Ponta;PA;1;-47,96447; -0,87046840; 196,84;0,5377;9,942118e+03;0,672;    1876;    98,00;    624;    5265;1,861349e+01; 52,23880600;   1072;0,794074074
1507474;150747;SO JOO DE PIRABAS;So Joo de Pirabas;;1;-47,21207; -0,78036438; 211,02;0,5875;NA;NA;NA;NA;NA;NA;NA;NA;   3112;0,617093000
1507508;150750;SO JOO DO ARAGUAIA;So Joo do Araguaia;;1;-48,69679; -5,44732289; 214,22;0,5573;NA;NA;NA;NA;NA;NA;NA;NA;   1198;0,367936118
1507607;150760;SO MIGUEL DO GUAM;So Miguel do Guam;;1;-47,61122; -1,55266654; 297,45;0,5323;NA;NA;NA;NA;NA;NA;NA;NA;   4508;0,356617356
1507706;150770;SO SEBASTIO DA BOA VISTA;So Sebastio da Boa Vista;PA;1;-49,68028; -1,43411828; 202,54;0,5460;2,805157e+04;0,666;    5428;NA;NA;   22904;NA;NA;   1394;0,287659926
1507755;150775;SAPUCAIA;Sapucaia;;1;-49,56977; -6,83888742; 420,95;0,5336;NA;NA;NA;NA;NA;NA;NA;NA;   1048;0,746970777
1507805;150780;SENADOR JOS PORFRIO;Senador Jos Porfrio;;1;-51,76376; -4,32409362; 209,30;0,5661;NA;NA;NA;NA;NA;NA;NA;NA;   1578;0,477313975
1507904;150790;SOURE;Soure;PA;1;-48,63714; -0,49278560; 296,49;0,5322;4,645008e+04;0,723;   18973;NA;NA;   23001;NA;NA;   4199;0,758215962
1507953;150795;TAILNDIA;Tailndia;PA;1;-48,73670; -2,90784694; 280,30;0,5509;2,935043e+05;0,697;   11668;NA;NA;   79297;NA;NA;   4876;0,295318273
1507961;150796;TERRA ALTA;Terra Alta;PA;1;-47,84838; -1,00297844; 237,44;0,5642;2,684235e+04;0,711;    4334;NA;   1150;   10262;NA;NA;   2074;0,799229287
1507979;150797;TERRA SANTA;Terra Santa;PA;1;-56,45837; -1,95155755; 333,65;0,5931;3,507385e+04;0,688;   10335;NA;NA;   16949;NA;NA;   2845;0,786563450
1508001;150800;TOM-AU;Tom-Au;PA;1;-48,26763; -2,63612587; 322,15;0,5456;1,835778e+05;0,676;   37130;    16,00;     28;   56518;2,830960e-01;  0,43091800;   8257;0,608698857
1508035;150803;TRACUATEUA;Tracuateua;PA;1;-46,93392; -1,02473024; 186,61;0,5873;4,509794e+04;0,614;    3665;NA;NA;   27455;NA;NA;   1683;0,259642086
1508050;150805;TRAIRO;Trairo;;1;-56,00347; -5,13022513; 315,20;0,5605;NA;NA;NA;NA;NA;NA;NA;NA;     50;0,012416191
1508084;150808;TUCUM;Tucum;PA;1;-51,39139; -6,82019621; 502,04;0,5445;1,629620e+05;0,747;   14390;   585,52;   4273;   33690;1,737964e+01; 40,68936800;   3962;0,419259259
1508100;150810;TUCURU;Tucuru;PA;1;-49,82102; -3,85602035; 526,45;0,5833;1,866337e+06;0,755;   92442;NA;NA;   97128;NA;NA;  19461;0,826439613
1508126;150812;ULIANPOLIS;Ulianpolis;;1;-47,49361; -3,80983984; 543,09;0,7250;NA;NA;NA;NA;NA;NA;NA;NA;   3407;0,397735232
1508159;150815;URUAR;Uruar;;1;-53,80734; -3,58361614; 340,92;0,5864;NA;NA;NA;NA;NA;NA;NA;NA;     96;0,008531817
1508209;150820;VIGIA;Vigia;PA;1;-48,13799; -0,88818058; 315,53;0,5139;8,411375e+04;0,731;    6471;NA;NA;   47889;NA;NA;   5106;0,432821904
1508308;150830;VISEU;Viseu;PA;1;-46,07595; -1,07816288; 157,36;0,6308;9,264959e+04;0,605;    6235;NA;NA;   56716;NA;NA;   4296;0,347629066
1508357;150835;VITRIA DO XINGU;Vitria do Xingu;;1;-51,97397; -3,13526824; 320,55;0,6065;NA;NA;NA;NA;NA;NA;NA;NA;    615;0,206653226
1508407;150840;XINGUARA;Xinguara;PA;1;-49,80636; -7,11820347; 497,24;0,5722;2,700062e+05;0,739;    4479;    68,38;   1075;   40573;1,685357e+00; 15,26680100;   1637;0,143119426
