ID_IBGE;UF;REGIAO;DOMICIL;REDE
3500550;SP;3;   1871;   1425
4208450;SC;4;   5022;   4402
4322301;RS;4;   3068;   2729
2805901;SE;2;   2418;   1966
3134707;MG;3;   3738;   3060
1600253;AP;1;    948;    552
3557204;SP;3;   3709;   3459
4313037;RS;4;   1589;   1462
2602308;PE;2;  10807;   8113
2920403;BA;2;   3953;   2167
2100204;MA;2;   6074;   3495
2919702;BA;2;   4960;   4168
3147105;MG;3;  25480;  23687
4318804;RS;4;  13375;   8229
4215000;SC;4;  11942;  11140
3145208;MG;3;  21892;  20450
2922706;BA;2;   4977;   2607
2910776;BA;2;   1742;   1012
4200200;SC;4;   2947;   1918
3541703;SP;3;   4015;   3751
5217401;GO;5;   9367;   8691
3301306;RJ;3;  11489;  10397
2933059;BA;2;   4229;   3002
4217154;SC;4;    589;    409
3169109;MG;3;   1828;    911
2604205;NA;2;   9975;   7840
2516201;PB;2;  18742;  16704
3548302;SP;3;    966;    882
4113502;PR;4;   6785;   6217
2614303;PE;2;   2942;   1834
3132305;MG;3;   3052;   1556
4206751;SC;4;    625;    440
3546504;SP;3;   1655;   1536
2508703;PB;2;   1177;    730
4313953;RS;4;   3377;   3108
3116209;NA;3;    882;    688
3136652;MG;3;   6808;   6233
2702801;AL;2;   3183;   1817
3305109;RJ;3; 147450; 137175
4208708;SC;4;   3442;   1969
4109609;PR;4;  10033;   9307
2700409;NA;2;  10903;   7834
2411700;RN;2;   1027;    593
3132800;NA;3;    693;    338
4306304;RS;4;   1508;   1176
2929370;BA;2;   3142;   2346
4118204;PR;4;  40495;  36375
3112703;MG;3;   3659;   2849
5211503;GO;5;  30715;  24936
2205300;PI;2;   1233;    943
2304004;CE;2;   5932;   3947
2209401;PI;2;   1776;   1467
3137908;MG;3;   1068;    519
3300100;RJ;3;  53452;  47512
3151503;MG;3;  10646;   9627
2507408;PB;2;   2107;   1664
1600279;AP;1;   9830;   8675
3537602;SP;3;  19273;  17480
2500304;PB;2;   8012;   6218
2701100;NA;2;   2478;   1400
2607950;NA;2;   2927;   1562
2205516;PI;2;   1228;    804
3130903;MG;3;   7618;   3726
4216206;SC;4;  13543;  11437
3107208;NA;3;   1787;    891
3160405;MG;3;   8358;   7232
1507458;PA;1;   6827;   3368
2203602;PI;2;   1327;   1122
2101202;MA;2;  26246;  22468
2902906;BA;2;   9207;   6965
3302452;RJ;3;   1652;   1533
2605202;PE;2;  18124;  14743
2701407;AL;2;  10919;   6649
4114500;PR;4;   3938;   2540
4104402;PR;4;   5046;   2479
2202251;PI;2;   1089;    716
4311007;RS;4;  10017;   9342
3201704;ES;3;   3630;   1905
3539103;SP;3;   4384;   4043
3542305;SP;3;   1260;    614
4117602;PR;4;  12069;  11208
2907905;BA;2;   4420;   3512
4312625;RS;4;    544;    404
4322343;NA;4;    726;    676
2907806;BA;2;  10161;   8210
3106002;MG;3;   2889;   2565
2404309;RN;2;   3458;   1783
4113452;PR;4;   1707;    841
4303004;RS;4;  29374;  25037
2609600;PE;2; 113238; 105546
2915304;BA;2;   2166;   1788
2302404;CE;2;  15152;  11203
4305405;RS;4;   1352;   1259
2100709;NA;2;   6490;   3951
4322400;RS;4;  37422;  34515
2310308;CE;2;   8974;   5279
2609402;PE;2;  16453;  13591
4113809;PR;4;   1534;   1429
4113601;PR;4;   1446;   1345
2405405;RN;2;   1595;    920
2805000;SE;2;    870;    719
3555406;SP;3;  25075;  18390
2206100;PI;2;   2690;   1651
3540853;SP;3;    510;    461
2603009;PE;2;   8175;   6459
2307601;CE;2;  17143;  14911
1718758;TO;1;   1680;    858
4211603;SC;4;   4043;   3270
2903409;BA;2;   6360;   4939
1706258;TO;1;    490;    241
2306009;CE;2;   3984;   3271
2926202;BA;2;   5911;   3518
3550407;SP;3;  10389;   9103
2925758;BA;2;   6509;   3348
3556503;SP;3;  31612;  29391
3116506;MG;3;   2417;   2001
2912509;BA;2;   3787;   2006
2907103;BA;2;   7294;   4458
4217758;SC;4;    851;    507
2203859;NA;2;    742;    494
2209708;PI;2;   1811;    946
2803302;SE;2;   4618;   3631
2206670;PI;2;   1675;   1168
4127809;PR;4;   2894;   1455
4115358;PR;4;   1893;   1645
1705508;TO;1;   9140;   8464
2408904;RN;2;   6067;   5230
1400159;RR;1;   2507;   1243
2508208;PB;2;   2169;   1204
3144003;MG;3;   8501;   4168
2304806;CE;2;   1171;    808
4312476;RS;4;   1928;   1323
2409332;RN;2;   1312;    952
2615300;PE;2;  15164;  12241
1711506;TO;1;   1141;    585
2515609;PB;2;    896;    694
1504604;PA;1;   5352;   3016
4312104;RS;4;   1844;    923
3303203;RJ;3;  50514;  46056
4322541;NA;4;   1662;   1400
3108503;MG;3;   1738;    957
2111508;MA;2;   9814;   4815
2201919;NA;2;   1342;    871
2207306;PI;2;   1079;    613
3300233;RJ;3;   9012;   7235
2515906;PB;2;   1704;    967
5101803;MT;5;  17780;  16033
2802809;SE;2;   3964;   2249
3156502;MG;3;   2235;   1186
5005707;MS;5;  14690;  13582
3144300;MG;3;  12881;  11723
2312007;CE;2;   7522;   4357
1721307;TO;1;    646;    323
2512721;PB;2;   1724;   1029
2612604;PE;2;   9795;   7429
2301406;CE;2;   2904;   1955
3169356;MG;3;   8794;   8168
2500502;PB;2;   3686;   2855
2312403;CE;2;  12011;   6036
4201703;SC;4;   2359;   2021
2910750;BA;2;   5260;   3873
3125408;NA;3;   1485;   1139
2911501;BA;2;   2241;   1582
2910404;BA;2;   6611;   3917
4315305;RS;4;   7570;   6923
4321626;NA;4;    773;    663
3555604;NA;3;   3110;   2881
2906808;BA;2;   8973;   5367
1703008;TO;1;   2524;   1265
2200707;PI;2;   2563;   1474
3507902;SP;3;   6738;   6143
2928109;BA;2;  11126;   8941
2105401;MA;2;  15703;   9571
2104008;MA;2;   4808;   3614
4105607;PR;4;   3393;   3137
2313203;CE;2;   6919;   4242
2700102;AL;2;   4725;   2824
2511707;PB;2;   1425;    824
5210208;GO;5;  11074;   9868
3115805;MG;3;   3237;   2893
3544301;SP;3;   2851;   2641
2508802;PB;2;   1640;   1398
3157302;MG;3;   1385;    682
2303956;CE;2;   5459;   2814
2406700;RN;2;   2921;   2281
2930766;BA;2;   3772;   2721
2921609;BA;2;   2393;   1592
3169901;MG;3;  32159;  29257
3517109;SP;3;   1421;   1039
3128600;MG;3;   2082;   1223
3128253;NA;3;   1438;   1138
2608701;PE;2;   4667;   2499
3519808;SP;3;   2370;   2179
2706422;AL;2;   2596;   1590
2102325;MA;2;  14973;   9254
2209906;PI;2;   1785;    987
4302402;RS;4;   4036;   3644
1713957;TO;1;    875;    504
4306130;RS;4;    681;    430
2404507;RN;2;   3329;   2875
4314423;RS;4;   1737;   1321
3141801;MG;3;   7477;   3718
2201101;PI;2;   3099;   1864
4118600;PR;4;   1655;    914
2201200;PI;2;  11305;   5991
1711902;TO;1;   2643;   1303
4315073;NA;4;    683;    618
2207777;PI;2;   1826;   1083
1501451;NA;1;   3987;   2190
2911907;BA;2;   7343;   5808
3157658;MG;3;   1610;   1007
4315107;RS;4;   3609;   3332
3528601;SP;3;   2895;   2567
2609105;PE;2;   3590;   2433
5213806;GO;5;  14235;  12107
2805505;SE;2;   6561;   4924
2206902;PI;2;   1935;   1382
2615508;PE;2;   3648;   2742
3103306;NA;3;    700;    579
2502003;PB;2;   1966;   1402
4306700;RS;4;   1115;    681
3509304;SP;3;   3105;   2859
1507474;NA;1;   5043;   3112
2206605;PI;2;   2429;   1599
4117404;PR;4;   1090;    993
3304300;RJ;3;  17171;   9571
4315008;RS;4;   1978;   1832
2401651;RN;2;    695;    532
2909505;BA;2;   1464;   1089
2311207;CE;2;   2828;   1815
2107001;MA;2;   2388;   1439
2924504;BA;2;   4164;   2176
5103957;MT;5;   1031;    550
3506359;SP;3;  14536;  13086
2309409;CE;2;   8002;   5759
5221601;GO;5;  11710;   8890
4105201;PR;4;   5171;   2572
2101939;MA;2;   1496;    828
3530904;SP;3;    941;    786
3104205;MG;3;  11560;  10608
2204204;PI;2;   2481;   1241
2405207;RN;2;   1506;   1137
3534104;SP;3;   1927;   1768
1720937;TO;1;    529;    401
4308003;RS;4;   2159;   1463
3160504;NA;3;    532;    263
2406304;RN;2;   1958;   1205
1301001;AM;1;   5240;   3333
3534203;SP;3;   1785;   1630
2203305;PI;2;   3791;   3027
2605905;PE;2;   6920;   4025
3519006;SP;3;   2797;   2564
4216305;SC;4;   8133;   6864
2611507;PE;2;   6264;   3854
4310876;RS;4;    816;    558
2510402;PB;2;   1858;   1101
2606606;PE;2;   7007;   4201
2601805;PE;2;   3310;   1930
4207304;SC;4;  13160;  11478
3547650;SP;3;    505;    305
2106201;MA;2;   1587;    891
4315958;RS;4;    871;    796
2925204;BA;2;   9605;   8360
2606309;PE;2;   1782;    997
2807204;SE;2;   2276;   1708
1303205;NA;1;   3152;   1719
2804607;SE;2;   7273;   5654
2700607;AL;2;   1988;   1738
4112405;PR;4;   2727;   2521
2308708;CE;2;  18225;  13888
2501609;PB;2;   4191;   2349
3105103;MG;3;   8002;   6866
3501509;SP;3;    910;    826
3523602;SP;3;   4010;   3461
1302306;AM;1;   3165;   1991
2413508;RN;2;   1782;    981
2920205;BA;2;   3853;   2521
5104807;NA;5;   8154;   7411
2509008;PB;2;   2929;   1701
2305605;CE;2;   7497;   3995
2310902;CE;2;   4437;   2841
3527702;SP;3;   1559;   1430
3139706;MG;3;   2053;   1814
2612802;PE;2;   3016;   2043
5102702;MT;5;   5655;   3920
2504900;PB;2;   4201;   2560
2603702;PE;2;   6633;   3766
3542206;NA;3;   9414;   8555
2601409;PE;2;  10440;   7403
2505006;PB;2;   2027;   1413
2904308;BA;2;   3950;   2867
3552502;SP;3;  74764;  68996
2916906;BA;2;   3798;   3010
3124302;MG;3;   8483;   6660
2313005;NA;2;   5292;   3981
4307104;RS;4;   2586;   1721
2102309;MA;2;   5709;   3877
5200175;GO;5;   1594;    824
2502409;PB;2;   2801;   2093
2703700;AL;2;   1392;    901
2513802;PB;2;   1264;    643
2101103;MA;2;   2545;   1649
1504307;PA;1;   6788;   4316
2402006;RN;2;  18618;  17189
3136520;MG;3;   1145;    576
4202107;NA;4;   7096;   6152
2931103;BA;2;   2222;   1679
2516607;PB;2;   3796;   2031
4316428;RS;4;    853;    773
1501600;NA;1;   3322;   2127
2203503;PI;2;   4324;   3262
2311900;CE;2;   4507;   2697
4109302;PR;4;   4800;   2684
4208955;SC;4;    536;    317
2307635;CE;2;   4791;   3174
4321303;RS;4;   9302;   7994
2608453;PE;2;   4615;   2432
4109708;PR;4;   9329;   7739
2905107;BA;2;   2966;   1771
2500106;PB;2;   2559;   1452
3526001;SP;3;   5786;   5173
4211058;NA;4;   2792;   2461
3519501;NA;3;   2165;   1995
3526407;SP;3;   7928;   7005
2925907;BA;2;   7232;   4160
4212502;SC;4;   8046;   6492
2603405;PE;2;   1649;   1248
3522109;SP;3;  28249;  25902
2910305;BA;2;   2558;   2040
5005400;MS;5;  10474;   8535
2915403;BA;2;   2171;   1650
2405108;RN;2;   1856;   1297
4103602;PR;4;   7684;   7061
2904704;BA;2;   5489;   4318
2508604;PB;2;   3102;   2391
1713304;TO;1;   3790;   3256
2205201;PI;2;   5058;   2747
2701902;AL;2;   1865;   1129
5207352;GO;5;   1362;    865
4302154;RS;4;    703;    630
2914307;BA;2;   3239;   1834
3122454;MG;3;   2417;   1868
4320008;RS;4;  42735;  38427
4108601;PR;4;   9421;   8581
3105707;MG;3;   1941;    970
3138682;MG;3;   1699;   1275
2411502;RN;2;   6371;   5118
2916203;BA;2;   3332;   2521
5107404;NA;5;   1294;   1152
3114550;MG;3;   3253;   2266
4309571;RS;4;    916;    475
2303659;CE;2;   2747;   1643
2611101;PE;2;  80338;  73877
2704302;AL;2; 274059; 203565
4302378;RS;4;    782;    439
2517407;NA;2;    671;    505
2310605;CE;2;   2289;   1705
2917607;BA;2;  14077;  10945
2202802;PI;2;   1278;    691
3116308;MG;3;   1821;    926
1304401;NA;1;   3295;   2092
5207535;GO;5;   2352;   1178
3512209;NA;3;   7149;   6579
2607109;PE;2;   1290;    671
2408003;RN;2;  73365;  67460
1503507;PA;1;   7487;   4449
2903706;BA;2;   4223;   2633
1304260;NA;1;   2192;   1317
2507200;PB;2;   2835;   1584
3506201;SP;3;    862;    792
3540606;SP;3;  14562;  12135
2414605;RN;2;   3704;   2521
3140001;MG;3;  15868;  14588
2207751;PI;2;   1112;    564
4124053;PR;4;   6376;   5828
3138906;MG;3;   2177;   1793
4322608;RS;4;  23011;  16749
2400505;RN;2;   3925;   3054
3111408;MG;3;   2166;   1566
4118105;PR;4;   3253;   2986
1505304;PA;1;  13673;   6924
5220603;GO;5;   6162;   3949
3532157;SP;3;    845;    753
2609501;PE;2;   8671;   7102
3506706;SP;3;   4149;   3808
3166956;MG;3;   1286;    646
2601052;PE;2;   4823;   2780
3201100;ES;3;   3174;   2912
2901304;BA;2;   3747;   2478
4319109;RS;4;   2059;   1735
3542909;SP;3;   3768;   3442
1507102;PA;1;   4239;   3002
3154705;MG;3;   1214;   1116
5210406;GO;5;  11198;   8062
3170651;MG;3;   1186;    639
3157377;MG;3;   1280;    716
1700251;TO;1;    760;    433
2701001;AL;2;   6610;   4792
1503903;PA;1;   9294;   5265
3129608;MG;3;   2227;   1630
2921054;NA;2;   2739;   1661
3534906;SP;3;   3646;   3309
2511509;PB;2;   3176;   2093
2500700;PB;2;   5367;   2759
2707602;AL;2;   3011;   1862
3151701;MG;3;   5117;   2985
4114104;PR;4;   6115;   5547
2207702;PI;2;  38609;  34434
3535606;SP;3;   5391;   3209
4102752;PR;4;   1245;    648
1501204;NA;1;   8007;   5040
2908200;BA;2;   5661;   4629
3157500;MG;3;   1323;    691
2911600;BA;2;   5402;   2755
4128609;PR;4;   2444;   1457
2305001;CE;2;  10207;   7203
2206720;PI;2;   2194;   1249
1505601;PA;1;   2209;   1334
4124608;PR;4;   1969;   1807
4125308;PR;4;   1866;   1650
3124500;MG;3;   3420;   1825
2515807;PB;2;   2193;   1176
4107900;PR;4;   1939;   1777
2610806;PE;2;   5895;   3330
2609204;PE;2;   3067;   1796
5203962;GO;5;    962;    640
2401800;NA;2;   3283;   2560
2301851;CE;2;   4580;   3002
2104107;MA;2;   2850;   1528
2705507;AL;2;   6114;   4121
2506400;PB;2;   3870;   2261
4210100;SC;4;  16546;  12991
2703205;AL;2;   6272;   4492
2509396;PB;2;   1674;   1011
3501400;SP;3;   1012;    913
4315750;RS;4;   1448;    802
2511905;PB;2;   4700;   2987
5219308;GO;5;  11871;  10071
3205101;ES;3;  18918;  16974
3145000;MG;3;   3953;   3388
2610707;PE;2;  90635;  81788
5211602;GO;5;    985;    528
3142403;NA;3;   2271;   2083
3127057;MG;3;   1401;   1011
2704104;AL;2;   4788;   2948
2313708;CE;2;   2155;   1369
2913200;BA;2;   7152;   5790
2613206;PE;2;   5809;   3151
4127205;PR;4;   5023;   4596
3164100;MG;3;   1653;    833
3527801;SP;3;   1328;   1209
2414456;RN;2;    917;    692
2924306;NA;2;   4858;   3182
2202000;PI;2;   4855;   3246
2919959;BA;2;   1982;   1064
3109253;MG;3;   1240;    635
3202504;ES;3;   3454;   3002
1701002;TO;1;   2640;   2227
2507101;NA;2;   4791;   3202
2921708;BA;2;   9928;   7047
1703883;TO;1;    664;    334
2210383;NA;2;    622;    434
2604403;PE;2;   3463;   2297
2114007;MA;2;  11878;   6528
3141207;MG;3;   1393;   1146
3130655;MG;3;   1944;   1021
2507705;PB;2;   4481;   2479
3146750;MG;3;   2068;   1490
3162906;MG;3;   8262;   7573
4205704;SC;4;   6093;   4587
2106003;MA;2;   3188;   2455
2517209;NA;2;   1416;    918
2411601;RN;2;    794;    529
3153004;NA;3;   1135;    640
2308609;CE;2;   4764;   3237
2802304;SE;2;   3963;   3344
2308104;CE;2;  11637;   7824
3300407;RJ;3;  56543;  51217
2405702;RN;2;   3835;   3369
2601904;PE;2;  19286;  15774
2208502;PI;2;   2782;   1696
1300102;NA;1;   3060;   1989
3152808;MG;3;   8218;   6337
4314209;RS;4;   2836;   2577
5200134;GO;5;   6427;   3847
3553401;SP;3;   8104;   7002
2300101;CE;2;   2784;   1683
3527504;SP;3;    710;    545
5200258;GO;5;  44228;  38418
4126405;PR;4;   1973;   1754
2312205;CE;2;  11841;   7051
2506608;PB;2;   1762;   1215
3534757;SP;3;   2780;   2512
2704500;AL;2;   7356;   4087
4310751;RS;4;    685;    417
3541307;SP;3;  13202;  12015
3537701;SP;3;   1630;   1484
2915205;BA;2;   4226;   3061
5220264;GO;5;   1238;    668
1709005;TO;1;   2990;   1886
3538501;SP;3;   4410;   4024
4116406;NA;4;   1249;   1133
2209302;PI;2;   1462;    947
3143302;MG;3; 104028;  95022
4118303;PR;4;    903;    821
1712801;TO;1;    850;    533
1301308;AM;1;   4486;   2668
3554409;SP;3;   2699;   2301
2503506;PB;2;   4602;   3223
4127965;PR;4;   4086;   2137
2907558;BA;2;   2410;   1431
2914703;BA;2;  17743;  15319
2411106;RN;2;    969;    555
2314003;CE;2;  11541;   8621
2914208;BA;2;   2113;   1245
3501004;SP;3;   4875;   4304
3528858;SP;3;    889;    752
2413904;RN;2;   3045;   2041
5216304;GO;5;   3066;   2804
2930303;BA;2;   4990;   3113
2610400;PE;2;   5070;   2829
1712454;TO;1;    727;    571
2101509;MA;2;   4726;   3611
3530102;SP;3;   8173;   7131
3170305;MG;3;    838;    674
1400282;RR;1;   2236;   1241
3514924;NA;3;    994;    904
2914653;BA;2;   7890;   6465
2410801;RN;2;   1225;    832
4211751;SC;4;   5167;   4691
2111300;MA;2; 276812; 211360
2915502;BA;2;   6400;   5253
2304301;CE;2;   5396;   3384
5209101;GO;5;  10890;   8399
4101853;PR;4;    803;    407
2707107;AL;2;   5750;   4126
2923407;BA;2;   5500;   3034
3171030;MG;3;   2118;   1360
2801702;SE;2;   4289;   2651
2610103;PE;2;   2332;   1338
4311205;RS;4;   6345;   5420
5105309;NA;5;    656;    541
2304277;CE;2;   1885;   1293
4213351;SC;4;    982;    874
2508554;PB;2;   1104;    731
2909406;BA;2;   3726;   2236
3120201;MG;3;   3722;   2900
3136579;MG;3;   1207;    757
1101476;RO;1;   1079;    550
4219705;SC;4;   8066;   6260
2601201;PE;2;  20150;  17654
3507308;SP;3;   1256;   1121
2407203;RN;2;   8522;   7474
2104206;MA;2;   3926;   2784
2303600;CE;2;   5020;   2868
2933158;BA;2;   3919;   2561
3166303;MG;3;   2104;   1077
2307007;CE;2;   9617;   7118
3506300;SP;3;   3493;   3162
4308078;NA;4;   1270;   1115
4218905;SC;4;   3224;   2068
3200102;ES;3;   9839;   5114
5210158;GO;5;   1016;    517
3155504;MG;3;   3867;   2569
2101301;MA;2;   4210;   2596
3518602;SP;3;  10624;   9635
3531001;SP;3;    748;    642
3113503;MG;3;   2980;   2477
2901700;BA;2;   2890;   1740
3111309;MG;3;   3565;   3157
3547007;SP;3;   1681;   1527
3127370;MG;3;   1052;    876
3132107;MG;3;   4370;   3453
3302858;RJ;3;  53103;  48445
2501005;PB;2;   5222;   3096
4314134;NA;4;    699;    498
2614600;PE;2;   7952;   5853
2926301;BA;2;  10155;   7916
4123907;PR;4;   4149;   3768
2100600;MA;2;   9237;   5804
2909901;BA;2;   8676;   5597
2612208;PE;2;  15028;  13087
3127503;MG;3;   1524;    851
2803203;SE;2;   8272;   5309
2903276;BA;2;   3871;   2902
5218607;GO;5;   3357;   3061
4128203;PR;4;  16391;  14856
2305407;CE;2;  18235;  13410
2608503;PE;2;   5820;   4054
4323002;RS;4;  75516;  67718
5005004;MS;5;   7448;   6698
4108106;PR;4;    817;    742
3301876;RJ;3;   7580;   6235
4107751;PR;4;   2753;   2487
4318481;RS;4;   1352;   1212
3146909;MG;3;   4023;   3524
3134400;MG;3;  11112;   9550
2908606;BA;2;   6098;   4153
3126505;MG;3;   2808;   2116
3123205;MG;3;   4964;   4501
4311130;RS;4;   1211;    616
2515708;PB;2;    861;    524
2105658;NA;2;    986;    662
5201108;GO;5; 104258;  87239
1709500;TO;1;  23242;  19633
2306306;NA;2;  12924;   9099
4114807;PR;4;  10080;   8302
3554706;SP;3;   2946;   2506
3553104;NA;3;   1825;   1662
2922409;BA;2;   6491;   3308
2303204;CE;2;   7069;   4811
3531803;SP;3;  14464;  13104
4309126;NA;4;    722;    641
4117297;PR;4;    911;    496
3300506;RJ;3;   8463;   4918
3556107;SP;3;   3553;   3226
3131406;MG;3;   1410;   1274
5219456;NA;5;    966;    492
3120904;MG;3;  22685;  20596
2308500;CE;2;  11965;   6984
4106852;PR;4;   1053;    541
2106805;MA;2;   3546;   2135
2616100;PE;2;   2416;   1722
2924058;BA;2;   4056;   2287
4313706;RS;4;  11095;   9849
4124905;PR;4;   1929;   1733
4305702;RS;4;   2138;   1736
2110302;MA;2;   3712;   2413
2107308;MA;2;   1207;    678
2509107;PB;2;   6322;   4274
3507704;SP;3;   1588;   1395
4306601;RS;4;  13132;  11846
3548005;SP;3;   6297;   5675
2923357;BA;2;   4668;   3068
2928505;BA;2;   2886;   1943
3536604;SP;3;   2876;   2573
4311304;RS;4;   9463;   8127
1708254;TO;1;    688;    567
3305307;RJ;3;   2757;   1409
2903300;NA;2;   1953;   1470
3301850;RJ;3;  15741;   8768
2910107;BA;2;   2971;   1756
3156601;MG;3;   3062;   2373
3120805;MG;3;   4534;   4067
1701051;TO;1;    842;    637
2901007;BA;2;  10382;   8559
2602209;PE;2;  10922;   6458
2606408;PE;2;  23383;  19752
3130408;MG;3;   1688;   1501
3145356;MG;3;   3011;   1661
3519105;SP;3;   3104;   2748
5106778;MT;5;   3008;   1542
1709302;TO;1;   6978;   6164
2407906;RN;2;    654;    463
5215231;GO;5;  26513;  23310
4205605;SC;4;   1118;    660
4211207;SC;4;   4861;   3585
3514502;SP;3;   4029;   3614
4305801;RS;4;   3062;   2691
3130606;MG;3;   2251;   1241
2804409;SE;2;   5094;   3779
1200203;AC;1;  18581;   9543
3130002;MG;3;    866;    747
2600500;PE;2;  10814;   6804
4126504;PR;4;   5009;   4462
2606903;PE;2;   3621;   1935
2602605;PE;2;  13255;   7103
3528106;NA;3;   2686;   2388
3145372;NA;3;   1418;    754
4317103;RS;4;  27381;  24695
3511409;SP;3;   5532;   5000
2414209;RN;2;   3221;   2834
3119906;NA;3;   1294;    681
2509503;PB;2;   1445;    896
3118106;MG;3;   1440;   1033
5214408;GO;5;   2717;   2466
4116208;PR;4;   4735;   2858
2608750;PE;2;   6062;   4608
4116901;PR;4;   8611;   7583
3509205;SP;3;  19269;  17493
3553005;SP;3;   3142;   2850
3517703;SP;3;   6048;   5478
2932606;BA;2;   4477;   3535
4309704;RS;4;   1719;   1436
3169802;MG;3;   1480;    895
2924702;BA;2;   3349;   2121
2505907;PB;2;    819;    564
2901353;BA;2;   4621;   2454
3106655;MG;3;   1250;    713
5006358;MS;5;   3125;   1744
1505106;PA;1;  11254;   6424
2400208;RN;2;  14846;  12785
4127601;PR;4;   4518;   2449
2702108;AL;2;   5268;   3264
4321600;RS;4;  13768;  12124
2803401;SE;2;   3636;   2461
2110203;MA;2;   7919;   4822
2923605;BA;2;   5626;   4519
2913002;BA;2;   4212;   2792
5208004;GO;5;  30025;  26379
2305209;CE;2;   5608;   3732
2509800;PB;2;   2746;   1776
2409209;RN;2;    843;    545
4126801;PR;4;   4600;   4168
2403004;RN;2;   2449;   1967
2105302;MA;2;  68561;  62172
3510807;SP;3;   8368;   7426
3533254;SP;3;   1350;   1216
3301603;RJ;3;   3551;   1920
2210508;PI;2;   3759;   2547
4117305;PR;4;   7326;   3757
3516804;SP;3;   1276;   1118
3149150;MG;3;   2721;   1938
2313807;CE;2;   5222;   3744
3169604;MG;3;   8237;   7431
5205307;GO;5;   2682;   1412
1507003;NA;1;   6970;   5467
2803005;SE;2;  10432;   6066
4308300;RS;4;   3378;   1794
1200708;AC;1;   4490;   2309
2504504;PB;2;   1891;   1406
2310258;CE;2;   8184;   4463
5204508;GO;5;  23014;  19365
2701704;AL;2;   4150;   2439
4124103;PR;4;  13389;  11271
4106308;PR;4;   5197;   4428
4100707;PR;4;   3244;   2892
4317004;RS;4;   2953;   1517
3130051;MG;3;   2548;   1870
3154507;MG;3;   2309;   1330
2925808;BA;2;   7008;   4313
5219100;GO;5;   1858;   1652
2109502;MA;2;   5277;   3068
2309904;CE;2;   1749;   1242
3130101;MG;3;  10391;   9362
1501725;PA;1;   4362;   2243
3149903;MG;3;   6338;   5719
4322533;RS;4;   3533;   1942
2903201;BA;2;  38577;  34906
3527009;SP;3;   2217;   1948
4104204;PR;4;  34202;  29455
3125606;NA;3;   2006;   1491
3116803;MG;3;   2490;   1319
2301208;CE;2;   7020;   4359
4206603;SC;4;   1629;   1314
2312601;CE;2;   3578;   2468
2932101;BA;2;   5897;   3249
4320800;RS;4;   9970;   8608
2408508;RN;2;   1389;   1123
3520608;NA;3;   1602;   1433
4206504;NA;4;  10656;   7716
2401453;RN;2;   6739;   4695
2104552;NA;2;   4245;   3272
2301950;CE;2;   5533;   3606
1200336;AC;1;   3586;   1935
2112001;MA;2;   1936;   1371
2800407;SE;2;   2961;   1936
3533304;SP;3;   1116;   1008
3165305;MG;3;   2053;   1837
2701357;NA;2;   1668;   1028
2917508;BA;2;  24883;  21041
3517208;SP;3;   3244;   2933
5100250;MT;5;  15142;   9202
4105300;PR;4;   3579;   2898
4203006;SC;4;  21962;  18896
2909000;BA;2;   2211;   1559
2413300;RN;2;   1584;    974
3133105;MG;3;   4371;   3913
4123006;PR;4;   4068;   2464
3518107;SP;3;   1945;   1758
2209757;NA;2;    721;    424
1507904;PA;1;   5538;   4199
3115607;MG;3;    445;    380
2510204;PB;2;   1676;   1155
3157203;MG;3;   7990;   7146
4315149;RS;4;    791;    681
4120705;PR;4;   2404;   2170
2512002;PB;2;   4778;   2806
2604700;PE;2;   4348;   2665
2927200;BA;2;   8758;   6549
2613800;PE;2;   4642;   2696
2507804;NA;2;   1895;   1388
2309201;CE;2;   3981;   2853
1505007;PA;1;   3647;   2608
3138351;NA;3;   1326;   1054
2907400;BA;2;    759;    486
3117836;MG;3;   1824;   1132
3140605;MG;3;   1280;    752
2605103;PE;2;  10130;   5290
2707305;NA;2;   6466;   4408
2602902;PE;2;  53402;  46166
3145109;MG;3;   4918;   2736
3522901;SP;3;   3711;   3323
2509370;PB;2;    719;    491
3301207;NA;3;   5741;   5151
4318408;RS;4;   7341;   5619
3544202;SP;3;   2935;   2627
2207355;NA;2;   1029;    589
3111150;MG;3;   1020;    659
1400233;RR;1;   2155;   1133
2205805;PI;2;   6501;   4134
2300309;CE;2;  15025;   8553
2927507;BA;2;   5413;   3554
3167400;NA;3;   1983;   1203
3124401;NA;3;   1450;    767
4111308;PR;4;   1121;    972
3541802;SP;3;    879;    775
3111804;MG;3;   3688;   3236
2400307;RN;2;   2937;   2003
3162922;MG;3;   6799;   5985
5003306;MS;5;  10508;   9305
2610509;PE;2;   8621;   5061
2505402;PB;2;   2312;   1451
2906824;BA;2;   4231;   2742
2208106;PI;2;   3184;   1963
2202406;PI;2;   2960;   1821
2700706;AL;2;   4335;   3063
2306702;CE;2;   5162;   3185
5209937;GO;5;   1856;   1025
2508000;PB;2;   2715;   1706
2302008;CE;2;   6097;   4088
2614501;PE;2;  17513;  14295
5218508;GO;5;  14177;  10308
4122602;PR;4;   2814;   2442
2304285;CE;2;  12711;   7382
5103205;MT;5;   9947;   7010
2304509;CE;2;   3754;   2399
2403806;RN;2;   2548;   2068
5213756;GO;5;   3286;   2517
1502301;PA;1;  12955;   7818
2309003;CE;2;   4226;   2861
3302205;RJ;3;  31838;  28453
4304101;RS;4;   1238;    744
4314787;RS;4;    546;    464
